geo_name,geo_id,pop_2016,adult_obesity_2017,poverty_rate_2016,high_school_graduation_2017,unemployment_2017,violent_crime_2017,age,median_property_value_2016
"La Plata County, CO",05000US08067,5515,0.163,0.107100273087426,0.754,0.035,174.89,30,126400
"Larimer County, CO",05000US08069,21862,0.187,0.131694635436104,0.79,0.033,207.6,30,137300
"Las Animas County, CO",05000US08071,148166,0.21,0.143111903700401,,0.056,119.29,30,201500
"Lincoln County, CO",05000US08073,793,0.238,0.17008547008547,,0.034,133.64,30,277500
"Logan County, CO",05000US08075,13034,0.254,0.163290834736589,0.748,0.031,221.57,30,170000
"Mesa County, CO",05000US08077,26006,0.235,0.163322990165928,0.761,0.055,325.17,30,187700
"Mineral County, CO",05000US08079,40866,0.181,0.081967213114754,,0.037,92.55,30,193300
"Moffat County, CO",05000US08081,28288,0.258,0.110712335179839,0.825,0.045,135.91,30,152800
"Montezuma County, CO",05000US08083,18440,0.217,0.186987446072525,0.706,0.056,199.57,30,92300
"Montrose County, CO",05000US08085,4651,0.197,0.180327056491576,0.787,0.051,172.11,30.1,399400
"Morgan County, CO",05000US08087,16440,0.269,0.107313566936208,0.753,0.038,168.15,30.1,251700
"Otero County, CO",05000US08089,4347,0.269,0.231330400400958,0.794,0.058,149.98,30.1,138500
"Ouray County, CO",05000US08091,17543,0.186,0.091535645057075,,0.043,40.79,30.1,552900
"Park County, CO",05000US08093,12121,0.205,0.062757138470986,0.768,0.034,115.36,30.1,88100
"Phillips County, CO",05000US08095,162158,0.228,0.11892523364486,,0.024,128.99,30.1,142700
"Pitkin County, CO",05000US08097,6658,0.149,0.086400642128196,0.975,0.038,99.46,30.1,208400
"Prowers County, CO",05000US08099,11623,0.261,0.205934869483887,0.772,0.041,109.54,30.1,136400
"Pueblo County, CO",05000US08101,23980,0.259,0.202205393073291,0.749,0.057,575.3,30.1,424300
"Rio Blanco County, CO",05000US08103,6255,0.226,0.124427601452708,,0.053,101.26,30.1,146600
"Rio Grande County, CO",05000US08105,552,0.232,0.191761488930052,0.785,0.063,153.06,30.2,224100
"Routt County, CO",05000US08107,7767,0.143,0.10169348367752,0.925,0.032,171.26,30.2,505600
"Saguache County, CO",05000US08109,2367,0.197,0.226236351958895,,0.061,210.73,30.2,94700
"San Juan County, CO",05000US08111,29269,0.193,0.03804347826087,,0.041,240.15,30.2,496100
"San Miguel County, CO",05000US08113,23472,0.167,0.119312306101344,,0.037,90.89,30.2,244300
"Sedgwick County, CO",05000US08115,4814,0.221,0.146907216494845,0.4,0.034,195.29,30.2,118000
"Summit County, CO",05000US08117,278065,0.131,0.120794320403334,0.94,0.025,161.31,30.2,227100
"Teller County, CO",05000US08119,10150,0.203,0.07534835713057,0.779,0.044,205.58,30.2,134900
"Washington County, CO",05000US08121,941618,0.232,0.117294900221729,,0.025,186.85,30.2,413400
"Weld County, CO",05000US08123,895699,0.26,0.125562820129877,0.795,0.038,295.49,30.2,234900
"Yuma County, CO",05000US08125,185141,0.248,0.145856243127062,,0.027,35.83,30.2,249500
"Fairfield County, CT",05000US09001,164438,0.214,0.088319606664609,0.893,0.053,264.01,30.2,283800
"Hartford County, CT",05000US09003,860874,0.268,0.11565354634171,0.831,0.059,293.17,30.2,244000
"Litchfield County, CT",05000US09005,272033,0.239,0.069416520979021,0.915,0.05,110.46,30.2,241500
"Middlesex County, CT",05000US09007,151689,0.241,0.070326784244488,0.957,0.048,114.34,30.3,247800
"New Haven County, CT",05000US09009,117078,0.265,0.127933261378161,0.838,0.061,381.33,30.3,196900
"New London County, CT",05000US09011,171474,0.276,0.09864599761511,0.895,0.058,349.75,30.3,199800
"Tolland County, CT",05000US09013,551997,0.248,0.067953081944506,0.922,0.048,,30.3,244300
"Windham County, CT",05000US09015,211224,0.296,0.111980820667877,0.873,0.062,,30.3,231600
"Kent County, DE",05000US10001,659009,0.328,0.131719717597166,0.855,0.054,473.19,30.3,506100
"New Castle County, DE",05000US10003,256581,0.277,0.113617596837531,0.853,0.047,550.11,30.3,165700
"Sussex County, DE",05000US10005,27312,0.31,0.128869329918003,0.861,0.05,445.78,30.3,108600
"District of Columbia, DC",05000US11001,178361,0.224,0.179309197156911,0.684,0.069,1263.38,30.3,162500
"Alachua County, FL",05000US12001,26919,0.256,0.242133070134696,0.752,0.045,579.22,30.3,92000
"Baker County, FL",05000US12003,560683,0.358,0.185153339065635,0.82,0.054,360.05,30.3,150500
"Bay County, FL",05000US12005,1863780,0.299,0.15576364774862,0.71,0.054,507.78,30.3,202300
"Bradford County, FL",05000US12007,14550,0.359,0.193309023066486,0.775,0.048,461.34,30.3,80300
"Brevard County, FL",05000US12009,169642,0.256,0.139618200884018,0.86,0.059,518.32,30.3,154400
"Broward County, FL",05000US12011,140453,0.244,0.143662314755198,0.769,0.05,440.86,30.3,114300
"Calhoun County, FL",05000US12013,200346,0.394,0.130887096774194,0.825,0.061,130.14,30.3,157600
"Charlotte County, FL",05000US12015,348236,0.257,0.123724212812161,0.76,0.059,219.46,30.3,291900
"Citrus County, FL",05000US12017,68198,0.263,0.177232561010144,0.77,0.074,355.72,30.3,105100
"Clay County, FL",05000US12019,35134,0.297,0.101916696455093,0.84,0.049,337.62,30.4,82300
"Collier County, FL",05000US12021,16084,0.195,0.131638878654339,0.84,0.052,247.34,30.4,69600
"Columbia County, FL",05000US12023,900890,0.363,0.193591793442986,0.71,0.054,643.05,30.4,146400
"DeSoto County, FL",05000US12027,309574,0.36,0.299119527198167,0.62,0.06,458.76,30.4,121800
"Dixie County, FL",05000US12029,102917,0.306,0.215215284507822,0.975,0.061,404.04,30.4,174700
"Duval County, FL",05000US12031,11705,0.306,0.166183934977235,0.77,0.057,644.69,30.4,124500
"Escambia County, FL",05000US12033,46153,0.289,0.147197615696664,0.73,0.056,735.92,30.4,105100
"Flagler County, FL",05000US12035,17033,0.242,0.132077324091619,0.77,0.062,265.02,30.4,94400
"Franklin County, FL",05000US12037,13420,0.322,0.206806545527557,0.475,0.046,456.84,30.4,79200
"Gadsden County, FL",05000US12039,15851,0.365,0.255678792229143,0.65,0.07,461.57,30.4,131400
"Gilchrist County, FL",05000US12041,14362,0.315,0.238247317322432,0.925,0.055,242.6,30.4,71000
"Glades County, FL",05000US12043,27302,0.331,0.206748263314588,,0.071,293.09,30.5,78800
"Gulf County, FL",05000US12045,38376,0.309,0.152913339248743,0.825,0.051,475.21,30.5,70600
"Hamilton County, FL",05000US12047,176797,0.332,0.26963326963327,0.725,0.051,397.36,30.5,112300
"Hardee County, FL",05000US12049,98862,0.339,0.26419102316982,0.6,0.067,260.21,30.5,86600
"Hendry County, FL",05000US12051,1323059,0.352,0.262732134698594,0.77,0.103,681.9,30.5,167400
"Hernando County, FL",05000US12053,19569,0.321,0.156314711702177,0.78,0.068,286.01,30.5,90700
"Highlands County, FL",05000US12055,145342,0.31,0.193814834956238,0.64,0.074,329.45,30.5,160900
"Hillsborough County, FL",05000US12057,48721,0.283,0.163938528617047,0.76,0.05,339.05,30.5,92200
"Holmes County, FL",05000US12059,14082,0.316,0.259819246291138,0.81,0.062,295.84,30.5,123300
"Indian River County, FL",05000US12061,8742,0.245,0.141226392125491,0.81,0.068,295.94,30.5,112400
"Jackson County, FL",05000US12063,317586,0.347,0.228587537382948,0.7,0.058,408.41,30.5,145100
"Jefferson County, FL",05000US12065,680970,0.322,0.158118177092358,,0.058,764.1,30.5,171100
"Lafayette County, FL",05000US12067,284788,0.353,0.180272108843537,0.875,0.045,290.78,30.5,183800
"Lake County, FL",05000US12069,39707,0.293,0.135026452326816,0.76,0.054,317.31,30.5,86700
"Lee County, FL",05000US12071,8285,0.246,0.15539210716224,0.75,0.05,340.5,30.5,69500
"Leon County, FL",05000US12073,18560,0.264,0.213330789662915,0.878,0.05,683.06,30.5,81100
"Levy County, FL",05000US12075,353411,0.322,0.22158479741843,0.82,0.057,275.16,30.5,178700
"Liberty County, FL",05000US12077,340341,0.396,0.169348885279787,0.775,0.057,127.31,30.5,114400
"Madison County, FL",05000US12079,153592,0.341,0.28470246382953,0.575,0.062,808.94,30.6,209700
"Manatee County, FL",05000US12081,2664418,0.253,0.143410486537553,0.78,0.05,580.77,30.6,221100
"Marion County, FL",05000US12083,77150,0.292,0.182175979105957,0.81,0.064,441.52,30.6,400800
"Martin County, FL",05000US12085,77187,0.213,0.117936150571484,0.89,0.052,232.47,30.6,192600
"Miami-Dade County, FL",05000US12086,195798,0.21,0.19906783990484,0.78,0.061,650.34,30.6,191800
"Monroe County, FL",05000US12087,39420,0.22,0.12970280020615,0.77,0.035,514.68,30.6,90800
"Nassau County, FL",05000US12089,1256055,0.286,0.127125972902854,0.91,0.05,130.63,30.6,173700
"Okaloosa County, FL",05000US12091,311962,0.264,0.120053027234325,0.82,0.045,435.07,30.6,146500
"Okeechobee County, FL",05000US12093,1398757,0.31,0.252804309195913,0.66,0.062,420.6,30.6,222700
"Orange County, FL",05000US12095,488310,0.249,0.173396062914882,0.777,0.049,681.43,30.6,122100
"Osceola County, FL",05000US12097,939548,0.291,0.194783401555862,0.81,0.057,468.14,30.6,157500
"Palm Beach County, FL",05000US12099,637691,0.215,0.138538730736069,0.791,0.05,462.93,30.6,110400
"Pasco County, FL",05000US12101,72304,0.311,0.135553376185033,0.79,0.058,296.47,30.6,84100
"Pinellas County, FL",05000US12103,218362,0.255,0.141337946319972,0.78,0.049,535.94,30.7,259900
"Polk County, FL",05000US12105,293136,0.323,0.176788535409833,0.69,0.062,355.72,30.7,137700
"Putnam County, FL",05000US12107,163903,0.361,0.269964983621371,0.55,0.072,620.03,30.7,165500
"St. Johns County, FL",05000US12109,398011,0.219,0.089848243107863,0.899,0.039,270.63,30.7,196800
"St. Lucie County, FL",05000US12111,442905,0.279,0.178917094340922,0.75,0.062,379.67,30.7,188400
"Santa Rosa County, FL",05000US12113,113589,0.261,0.122908970682672,0.83,0.048,143.64,30.7,227000
"Sarasota County, FL",05000US12115,43653,0.206,0.110329093272834,0.79,0.05,289.01,30.7,88700
"Seminole County, FL",05000US12117,22582,0.246,0.120700369442149,0.86,0.048,342.07,30.7,83200
"Sumter County, FL",05000US12119,15159,0.269,0.099350661825447,0.78,0.075,173.51,30.7,89100
"Suwannee County, FL",05000US12121,510806,0.333,0.227415816083182,0.68,0.055,415.91,30.7,139000
"Taylor County, FL",05000US12123,31314,0.389,0.147793326157158,0.675,0.066,743.41,30.7,131500
"Union County, FL",05000US12125,61528,0.371,0.223938998695696,0.775,0.048,300.44,30.7,183400
"Volusia County, FL",05000US12127,24627,0.26,0.167035705229699,0.72,0.057,426.46,30.7,93700
"Wakulla County, FL",05000US12129,18410,0.364,0.14301667927519,0.78,0.046,272.32,30.7,72100
"Walton County, FL",05000US12131,8268,0.275,0.174345593805235,0.74,0.046,373.66,30.7,62900
"Washington County, FL",05000US12133,11251,0.385,0.205067873303167,0.7,0.059,235.7,30.8,64100
"Appling County, GA",05000US13001,3250,0.348,0.206368715083799,0.87,0.071,161.14,30.8,90700
"Atkinson County, GA",05000US13003,45808,0.353,0.275619232637202,0.825,0.056,,30.8,103700
"Bacon County, GA",05000US13005,18336,0.327,0.182987512909586,0.925,0.055,,30.8,120800
"Baker County, GA",05000US13007,73340,0.3,0.156615384615385,,0.073,224.5,30.8,123200
"Baldwin County, GA",05000US13009,101942,0.368,0.29704687462878,0.8,0.078,563.73,30.8,128200
"Banks County, GA",05000US13011,17405,0.27,0.155188447021498,0.93,0.054,155.78,30.8,81100
"Barrow County, GA",05000US13013,18986,0.346,0.144697312646611,0.74,0.052,480.48,30.8,82300
"Bartow County, GA",05000US13015,154194,0.352,0.147574758070108,0.804,0.057,441.98,30.8,117000
"Ben Hill County, GA",05000US13017,12835,0.353,0.350108893990229,0.81,0.09,400.74,30.8,99800
"Berrien County, GA",05000US13019,18403,0.347,0.255795406210123,0.85,0.07,208.49,30.8,65600
"Bibb County, GA",05000US13021,15645,0.313,0.277948828994647,0.71,0.066,510.82,30.8,91400
"Bleckley County, GA",05000US13023,34104,0.304,0.230181979582778,0.875,0.091,274.08,30.8,202000
"Brantley County, GA",05000US13025,73141,0.331,0.211760819293029,0.78,0.073,171.18,30.8,131600
"Brooks County, GA",05000US13027,22838,0.335,0.247056540302756,0.775,0.059,479.27,30.8,79800
"Bryan County, GA",05000US13029,23479,0.293,0.132707419725108,0.89,0.052,144.09,30.9,117000
"Bulloch County, GA",05000US13031,6443,0.335,0.315494232074191,0.842,0.06,171.05,30.9,55600
"Burke County, GA",05000US13033,52092,0.32,0.304950671051462,0.94,0.08,648.91,30.9,151700
"Butts County, GA",05000US13035,10962,0.287,0.205297693718035,0.86,0.064,231.05,30.9,89900
"Calhoun County, GA",05000US13037,113756,0.344,0.327108963093146,,0.061,1717.73,30.9,113700
"Camden County, GA",05000US13039,65645,0.315,0.139761000536854,0.89,0.055,411.69,30.9,135300
"Candler County, GA",05000US13043,12968,0.303,0.297248916525344,0.875,0.056,,30.9,80400
"Carroll County, GA",05000US13045,282613,0.317,0.192639332768809,0.843,0.066,288.42,30.9,174500
"Catoosa County, GA",05000US13047,11882,0.278,0.118477943099814,0.85,0.051,221.92,30.9,66400
"Charlton County, GA",05000US13049,25046,0.32,0.205834821808284,0.775,0.062,136,30.9,67300
"Chatham County, GA",05000US13051,230629,0.313,0.179868775447449,0.81,0.057,397.11,30.9,204400
"Chattahoochee County, GA",05000US13053,122037,0.273,0.14299634591961,0.825,0.088,0,30.9,152300
"Chattooga County, GA",05000US13055,3068,0.34,0.224028360209243,0.856,0.062,178.5,31,71400
"Cherokee County, GA",05000US13057,270269,0.269,0.100165841833274,0.86,0.046,83.88,31,86700
"Clarke County, GA",05000US13059,6814,0.253,0.351979307443771,0.8,0.059,371.84,31,65400
"Clay County, GA",05000US13061,728388,0.298,0.398074369189907,,0.113,49.13,31,205600
"Clayton County, GA",05000US13063,43042,0.38,0.242809258504326,0.615,0.075,576.33,31,84400
"Clinch County, GA",05000US13065,46002,0.296,0.353011329755516,0.875,0.068,486.2,31,82600
"Cobb County, GA",05000US13067,139904,0.229,0.116371366836272,0.807,0.05,266.65,31,176400
"Coffee County, GA",05000US13069,17103,0.348,0.244950974150006,0.8,0.066,413.28,31,80000
"Colquitt County, GA",05000US13071,135625,0.352,0.249922624574435,0.86,0.064,388.02,31,182300
"Columbia County, GA",05000US13073,12483,0.303,0.094928758568711,0.88,0.05,52.98,31,89900
"Cook County, GA",05000US13075,23061,0.314,0.262272754189613,0.8,0.066,205.62,31,91000
"Coweta County, GA",05000US13077,16356,0.268,0.119800752744846,0.696,0.052,187.21,31,119200
"Crawford County, GA",05000US13079,22939,0.273,0.190813584168092,0.825,0.061,239.01,31,196400
"Crisp County, GA",05000US13081,27237,0.311,0.329348740425909,0.79,0.069,405.39,31,111100
"Dade County, GA",05000US13083,723902,0.323,0.166102370045808,0.875,0.054,416.24,31,168100
"Dawson County, GA",05000US13085,20995,0.277,0.13424961205941,0.89,0.05,73.51,31.1,68900
"Decatur County, GA",05000US13087,14089,0.3,0.26475677754278,0.78,0.067,627.33,31.1,83600
"DeKalb County, GA",05000US13089,92326,0.273,0.189933777446579,0.718,0.059,628.24,31.1,100500
"Dodge County, GA",05000US13091,138283,0.285,0.222146166807077,0.9,0.083,394.93,31.1,127400
"Dooly County, GA",05000US13093,10480,0.347,0.242553534052488,0.725,0.075,284.16,31.1,82100
"Dougherty County, GA",05000US13095,4025,0.344,0.305053702656868,0.78,0.077,868.98,31.1,55600
"Douglas County, GA",05000US13097,55852,0.323,0.152083333333333,0.88,0.062,301.23,31.1,152300
"Early County, GA",05000US13099,19394,0.315,0.312233009708738,0.875,0.068,864.56,31.1,83700
"Echols County, GA",05000US13101,22723,0.283,0.302140368342459,0.925,0.047,65.45,31.1,72300
"Effingham County, GA",05000US13103,10733,0.352,0.108370905535336,0.87,0.05,88.91,31.1,86700
"Elbert County, GA",05000US13105,24017,0.311,0.197536041939712,0.825,0.074,363.32,31.1,169800
"Emanuel County, GA",05000US13107,109495,0.363,0.294895771564111,0.84,0.085,446.04,31.1,240200
"Evans County, GA",05000US13109,96199,0.335,0.261520399178163,0.825,0.055,117,31.1,119600
"Fannin County, GA",05000US13111,203841,0.259,0.18003632830651,0.925,0.06,223.18,31.1,281400
"Fayette County, GA",05000US13113,22188,0.311,0.071435134986125,0.92,0.051,80.14,31.1,99100
"Floyd County, GA",05000US13115,996757,0.31,0.19753729884683,0.899,0.066,358.67,31.1,252700
"Forsyth County, GA",05000US13117,28956,0.294,0.064170912208437,0.94,0.044,69.2,31.2,152200
"Franklin County, GA",05000US13119,3053,0.295,0.252419054707853,0.92,0.063,142.24,31.2,68900
"Fulton County, GA",05000US13121,82623,0.239,0.169532009040381,0.726,0.058,807.6,31.2,161800
"Gilmer County, GA",05000US13123,56079,0.297,0.194456110877782,0.91,0.058,237.36,31.2,112300
"Glascock County, GA",05000US13125,25145,0.286,0.151924375422012,,0.066,20.26,31.2,108200
"Glynn County, GA",05000US13127,16535,0.262,0.187060911578377,0.83,0.06,557.84,31.2,182800
"Gordon County, GA",05000US13129,874242,0.293,0.205979705898312,0.917,0.057,308.75,31.2,173000
"Grady County, GA",05000US13131,43724,0.33,0.296157261645273,0.83,0.06,213.04,31.2,130600
"Greene County, GA",05000US13133,190482,0.297,0.243147548989683,0.825,0.07,250.08,31.2,164500
"Gwinnett County, GA",05000US13135,8747,0.295,0.13019142918042,0.762,0.051,210.74,31.2,67700
"Habersham County, GA",05000US13137,28667,0.317,0.183265466319973,0.83,0.056,158.9,31.2,106600
"Hall County, GA",05000US13139,32992,0.257,0.177158034528552,0.83,0.047,169.02,31.2,200200
"Hancock County, GA",05000US13141,25518,0.312,0.313576945929887,0.975,0.1,108.94,31.2,122200
"Haralson County, GA",05000US13143,11571,0.273,0.202836376528984,0.869,0.063,672.99,31.2,94200
"Harris County, GA",05000US13145,214171,0.284,0.083784782073381,0.9,0.052,89.34,31.2,146100
"Hart County, GA",05000US13147,149137,0.299,0.212201160855624,0.94,0.061,357.64,31.2,136000
"Heard County, GA",05000US13149,9365,0.302,0.170359255009268,0.925,0.062,188.82,31.3,81800
"Henry County, GA",05000US13151,62131,0.331,0.120801924770115,0.84,0.06,179.08,31.3,155900
"Houston County, GA",05000US13153,13571,0.31,0.179529881994671,0.85,0.058,326.36,31.3,115000
"Irwin County, GA",05000US13155,14953,0.292,0.248877413560844,0.825,0.081,329.91,31.3,73900
"Jackson County, GA",05000US13157,16201,0.274,0.135249228770904,0.917,0.048,149.79,31.3,67800
"Jasper County, GA",05000US13159,9055,0.293,0.200627661959202,0.825,0.054,306.81,31.3,60600
"Jeff Davis County, GA",05000US13161,9694,0.3,0.207423874966316,0.825,0.064,470.01,31.3,63800
"Jefferson County, GA",05000US13163,28701,0.353,0.289092879454325,0.85,0.089,472.31,31.3,129700
"Jenkins County, GA",05000US13165,18195,0.299,0.283244087460955,0.775,0.082,,31.3,121000
"Johnson County, GA",05000US13167,10382,0.34,0.251677494940888,0.825,0.07,303.37,31.3,112700
"Jones County, GA",05000US13169,47802,0.335,0.136901408450704,0.78,0.053,80.65,31.4,85300
"Lamar County, GA",05000US13171,29134,0.306,0.22173552740618,0.925,0.076,378.95,31.4,154800
"Lanier County, GA",05000US13173,63949,0.332,0.282220225616452,0.775,0.066,361.43,31.4,122500
"Laurens County, GA",05000US13175,7712,0.362,0.277458131029025,0.834,0.075,285.82,31.4,118000
"Lee County, GA",05000US13177,17243,0.312,0.119084187591528,0.87,0.053,307.45,31.4,99800
"Liberty County, GA",05000US13179,113898,0.349,0.169320319086841,0.85,0.063,366.46,31.4,133700
"Lincoln County, GA",05000US13181,31094,0.29,0.253629823413996,0.875,0.066,377.26,31.4,171900
"Long County, GA",05000US13183,21558,0.314,0.161856816718375,0.825,0.059,163,31.4,101100
"Lowndes County, GA",05000US13185,13941,0.313,0.24977922633625,0.832,0.059,260.33,31.4,110200
"Lumpkin County, GA",05000US13187,13846,0.307,0.21638549348419,0.92,0.053,125.75,31.4,69800
"McDuffie County, GA",05000US13189,28362,0.334,0.260589231927711,0.83,0.082,122.49,31.4,122800
